Date,Country,Province,Confirmed,Recovered,Deaths,New Confirmed,New Recovered,New Death
2020/3/9,China,Hainan,168,159,6,0,0,0
2020/3/9,China,Guangdong,1352,1260,8,0,4,1
2020/3/9,China,Heilongjiang,481,430,13,0,18,0
2020/3/9,China,Hebei,318,307,6,0,0,0
2020/3/9,China,Jiangxi,935,923,1,0,4,0
2020/3/9,China,Jiangsu,631,621,0,0,9,0
2020/3/9,China,Hunan,1018,979,4,0,11,0
2020/3/9,China,Jilin,93,91,1,0,1,0
2020/3/9,China,Hongkong,56,1,1,0,0,0
2020/3/9,China,Hong Kong,115,59,3,1,1,0
2020/3/9,China,Henan,1272,1247,22,0,0,0
2020/3/9,China,Hubei,67743,46488,3008,36,1253,22
2020/3/10,China,Tianjin,136,131,3,0,1,0
2020/3/10,China,Qinghai,18,18,0,0,0,0
2020/3/10,China,Shaanxi,245,228,1,0,1,0
2020/3/10,China,Shandong,758,719,6,0,19,0
2020/3/10,China,Shanghai,344,319,3,2,4,0
2020/3/10,China,Shanxi,133,128,0,0,1,0
2020/3/10,China,Sichuan,539,478,3,0,12,0
2020/3/10,China,Taiwan,47,17,1,2,2,0
2020/3/10,China,Xinjiang,76,73,3,0,0,0
2020/3/10,China,Ningxia,75,71,0,0,0,0
2020/3/10,China,Yunnan,174,170,2,0,0,0
2020/3/10,China,Zhejiang,1215,1191,1,0,15,0
2020/3/10,France,France,1606,12,30,480,0,11
2020/3/10,Germany,Germany,1239,14,2,127,0,2
2020/3/10,Iran,Iran,8042,2731,291,881,537,54
2020/3/10,Italy,Italy,9172,724,463,1797,102,97
2020/3/10,Korea,Korea,7513,247,54,35,81,1
2020/3/10,Spain,Spain,1648,2,35,649,0,10
2020/3/10,United States of America,United States of America,704,10,26,132,0,5
2020/3/10,China,Xizang,1,1,0,0,0,0
2020/3/10,China,Neimenggu,75,70,1,0,0,0
2020/3/10,else,else,5398,789,43,1173,498,11
2020/3/10,China,Liaoning,125,111,1,0,2,0
2020/3/10,China,Anhui,990,984,6,0,0,0
2020/3/10,China,Beijing,429,320,8,1,5,0
2020/3/10,China,Chongqing,576,542,6,0,7,0
2020/3/10,China,Fujian,296,295,1,0,0,0
2020/3/10,China,Gansu,125,88,2,1,0,0
2020/3/10,China,Guangdong,1353,1274,8,1,14,0
2020/3/10,China,Guangxi,252,234,2,0,4,0
2020/3/10,China,Guizhou,146,129,2,0,6,0
2020/3/10,China,Hainan,168,159,6,0,0,0
2020/3/10,China,Macau,10,10,0,0,0,0
2020/3/10,China,Heilongjiang,481,434,13,0,4,0
2020/3/10,China,Hebei,318,307,6,0,0,0
2020/3/10,China,Jiangxi,935,927,1,0,4,0
2020/3/10,China,Jiangsu,631,627,0,0,6,0
2020/3/10,China,Hunan,1018,990,4,0,11,0
2020/3/10,China,Jilin,93,91,1,0,0,0
2020/3/10,China,Hongkong,56,1,1,0,0,0
2020/3/10,China,Hong Kong,118,60,3,3,1,0
2020/3/10,China,Henan,1272,1247,22,0,0,0
2020/3/10,China,Hubei,67760,47743,3024,17,1255,16
2020/3/11,China,Xinjiang,76,73,3,0,0,0
2020/3/11,China,Shaanxi,245,232,1,0,4,0
2020/3/11,China,Shandong,760,726,6,2,7,0
2020/3/11,China,Shanxi,133,131,0,0,3,0
2020/3/11,China,Sichuan,539,488,3,0,10,0
2020/3/11,China,Taiwan,48,17,1,1,0,0
2020/3/11,China,Tianjin,136,131,3,0,0,0
2020/3/11,China,Xizang,1,1,0,0,0,0
2020/3/11,Iran,Iran,9000,2959,354,958,228,63
2020/3/11,China,Zhejiang,1215,1195,1,0,4,0
2020/3/11,France,France,1784,12,33,178,0,3
2020/3/11,Germany,Germany,1524,14,2,285,0,0
2020/3/11,China,Qinghai,18,18,0,0,0,0
2020/3/11,Italy,Italy,10283,1004,631,1111,280,168
2020/3/11,Korea,Korea,7755,288,61,242,41,7
2020/3/11,Spain,Spain,2128,183,47,480,181,12
2020/3/11,United States of America,United States of America,1004,10,31,300,0,5
2020/3/11,else,else,6097,795,54,699,6,11
2020/3/11,China,Yunnan,174,170,2,0,0,0
2020/3/11,China,Ningxia,75,72,0,0,1,0
2020/3/11,China,Shanghai,344,320,3,0,1,0
2020/3/11,China,Neimenggu,75,71,1,0,1,0
2020/3/11,China,Macau,10,10,0,0,0,0
2020/3/11,China,Anhui,990,984,6,0,0,0
2020/3/11,China,Beijing,435,326,8,6,6,0
2020/3/11,China,Chongqing,576,549,6,0,7,0
2020/3/11,China,Fujian,296,295,1,0,0,0
2020/3/11,China,Gansu,127,88,2,2,0,0
2020/3/11,China,Guangxi,252,238,2,0,4,0
2020/3/11,China,Guizhou,146,133,2,0,4,0
2020/3/11,China,Hainan,168,159,6,0,0,0
2020/3/11,China,Hebei,318,307,6,0,0,0
2020/3/11,China,Guangdong,1356,1282,8,3,8,0
2020/3/11,China,Henan,1273,1249,22,1,2,0
2020/3/11,China,Heilongjiang,482,436,13,1,2,0
2020/3/11,China,Jilin,93,91,1,0,0,0
2020/3/11,China,Jiangxi,935,932,1,0,5,0
2020/3/11,China,Jiangsu,631,627,0,0,0,0
2020/3/11,China,Liaoning,125,111,1,0,0,0
2020/3/11,China,Hubei,67773,49134,3046,13,1391,22
2020/3/11,China,Hongkong,56,1,1,0,0,0
2020/3/11,China,Hong Kong,126,65,3,8,5,0
2020/3/11,China,Hunan,1018,995,4,0,5,0
2020/3/12,China,Tianjin,136,132,3,0,1,0
2020/3/12,China,Qinghai,18,18,0,0,0,0
2020/3/12,China,Shaanxi,245,232,2,0,0,1
2020/3/12,China,Shandong,760,734,6,0,8,0
2020/3/12,China,Shanghai,344,321,3,0,1,0
2020/3/12,China,Shanxi,133,132,0,0,1,0
2020/3/12,China,Sichuan,539,498,3,0,10,0
2020/3/12,China,Taiwan,49,20,1,1,3,0
2020/3/12,China,Xinjiang,76,73,3,0,0,0
2020/3/12,China,Ningxia,75,72,0,0,0,0
2020/3/12,China,Yunnan,174,170,2,0,0,0
2020/3/12,China,Zhejiang,1215,1197,1,0,2,0
2020/3/12,France,France,2281,12,48,497,0,15
2020/3/12,Germany,Germany,2078,14,3,554,0,1
2020/3/12,Iran,Iran,10075,3276,429,1075,317,75
2020/3/12,Italy,Italy,12462,1045,827,2179,41,196
2020/3/12,Korea,Korea,7869,288,61,114,0,0
2020/3/12,Spain,Spain,2968,189,84,840,6,37
2020/3/12,United States of America,United States of America,1004,10,31,0,0,0
2020/3/12,China,Xizang,1,1,0,0,0,0
2020/3/12,else,else,8009,837,78,1912,42,24
2020/3/12,China,Neimenggu,75,71,1,0,0,0
2020/3/12,China,Liaoning,125,112,1,0,1,0
2020/3/12,China,Anhui,990,984,6,0,0,0
2020/3/12,China,Beijing,435,334,8,0,8,0
2020/3/12,China,Chongqing,576,554,6,0,5,0
2020/3/12,China,Fujian,296,295,1,0,0,0
2020/3/12,China,Gansu,127,88,2,0,0,0
2020/3/12,China,Guangdong,1356,1289,8,0,7,0
2020/3/12,China,Guangxi,252,241,2,0,3,0
2020/3/12,China,Guizhou,146,137,2,0,4,0
2020/3/12,China,Hainan,168,160,6,0,1,0
2020/3/12,China,Macau,10,10,0,0,0,0
2020/3/12,China,Heilongjiang,482,441,13,0,5,0
2020/3/12,China,Henan,1273,1249,22,0,0,0
2020/3/12,China,Hong Kong,129,67,3,3,2,0
2020/3/12,China,Hongkong,56,1,1,0,0,0
2020/3/12,China,Hubei,67781,50318,3056,8,1184,10
2020/3/12,China,Hunan,1018,999,4,0,4,0
2020/3/12,China,Jiangsu,631,629,0,0,2,0
2020/3/12,China,Jiangxi,935,934,1,0,2,0
2020/3/12,China,Jilin,93,92,1,0,1,0
2020/3/12,China,Hebei,318,308,6,0,1,0
2020/3/13,China,Taiwan,50,20,1,1,0,0
2020/3/13,China,Sichuan,539,503,3,0,5,0
2020/3/13,China,Shanxi,133,133,0,0,1,0
2020/3/13,China,Qinghai,18,18,0,0,0,0
2020/3/13,China,Shandong,760,739,7,0,5,1
2020/3/13,China,Shaanxi,245,232,2,0,0,0
2020/3/13,China,Tianjin,136,132,3,0,0,0
2020/3/13,China,Shanghai,346,324,3,2,3,0
2020/3/13,China,Xinjiang,76,73,3,0,0,0
2020/3/13,Germany,Germany,3117,14,7,1039,0,4
2020/3/13,China,Yunnan,174,170,2,0,0,0
2020/3/13,China,Zhejiang,1215,1197,1,0,0,0
2020/3/13,France,France,2876,12,61,595,0,13
2020/3/13,Iran,Iran,11364,3529,514,1289,253,85
2020/3/13,Italy,Italy,15113,1258,1016,2651,213,189
2020/3/13,Korea,Korea,7979,510,72,110,222,11
2020/3/13,Spain,Spain,4209,189,120,1241,0,36
2020/3/13,United States of America,United States of America,1635,10,39,631,0,8
2020/3/13,China,Ningxia,75,72,0,0,0,0
2020/3/13,China,Xizang,1,1,0,0,0,0
2020/3/13,else,else,10734,900,87,2725,63,9
2020/3/13,China,Neimenggu,75,71,1,0,0,0
2020/3/13,China,Liaoning,125,112,1,0,0,0
2020/3/13,China,Macau,10,10,0,0,0,0
2020/3/13,China,Anhui,990,984,6,0,0,0
2020/3/13,China,Beijing,436,342,8,1,8,0
2020/3/13,China,Chongqing,576,564,6,0,10,0
2020/3/13,China,Fujian,296,295,1,0,0,0
2020/3/13,China,Gansu,127,88,2,0,0,0
2020/3/13,China,Guangxi,252,243,2,0,2,0
2020/3/13,China,Guizhou,146,140,2,0,3,0
2020/3/13,China,Hainan,168,160,6,0,0,0
2020/3/13,China,Guangdong,1356,1296,8,0,7,0
2020/3/13,China,Heilongjiang,482,446,13,0,5,0
2020/3/13,China,Hebei,318,310,6,0,2,0
2020/3/13,China,Jiangxi,935,934,1,0,0,0
2020/3/13,China,Jiangsu,631,630,0,0,1,0
2020/3/13,China,Hunan,1018,1005,4,0,6,0
2020/3/13,China,Jilin,93,92,1,0,0,0
2020/3/13,China,Hongkong,56,1,1,0,0,0
2020/3/13,China,Hong Kong,134,77,4,5,10,1
2020/3/13,China,Henan,1273,1249,22,0,0,0
2020/3/13,China,Hubei,67786,51553,3062,5,1235,6
2020/3/14,China,Tianjin,136,132,3,0,0,0
2020/3/14,China,Qinghai,18,18,0,0,0,0
2020/3/14,China,Shaanxi,245,232,2,0,0,0
2020/3/14,China,Shandong,760,741,7,0,2,0
2020/3/14,China,Shanghai,352,324,3,6,0,0
2020/3/14,China,Shanxi,133,133,0,0,0,0
2020/3/14,China,Sichuan,539,511,3,0,8,0
2020/3/14,China,Taiwan,53,20,1,3,0,0
2020/3/14,China,Xinjiang,76,73,3,0,0,0
2020/3/14,China,Ningxia,75,73,0,0,1,0
2020/3/14,China,Yunnan,174,170,2,0,0,0
2020/3/14,China,Zhejiang,1227,1211,1,12,14,0
2020/3/14,France,France,3661,12,79,785,0,18
2020/3/14,Germany,Germany,3117,14,7,0,0,0
2020/3/14,Iran,Iran,12729,3529,514,1365,0,0
2020/3/14,Italy,Italy,17660,1439,1266,2547,181,250
2020/3/14,Korea,Korea,8086,510,72,107,0,0
2020/3/14,Spain,Spain,5232,189,120,1023,0,0
2020/3/14,United States of America,United States of America,2084,10,41,449,0,2
2020/3/14,else,else,12604,927,99,1870,27,12
2020/3/14,China,Neimenggu,75,71,1,0,0,0
2020/3/14,China,Xizang,1,1,0,0,0,0
2020/3/14,China,Liaoning,125,113,1,0,1,0
2020/3/14,China,Anhui,990,984,6,0,0,0
2020/3/14,China,Beijing,437,349,8,1,7,0
2020/3/14,China,Chongqing,576,566,6,0,2,0
2020/3/14,China,Fujian,296,295,1,0,0,0
2020/3/14,China,Gansu,129,89,2,2,1,0
2020/3/14,China,Guangdong,1356,1299,8,0,3,0
2020/3/14,China,Guangxi,252,243,2,0,0,0
2020/3/14,China,Guizhou,146,143,2,0,3,0
2020/3/14,China,Hainan,168,160,6,0,0,0
2020/3/14,China,Macau,10,10,0,0,0,0
2020/3/14,China,Heilongjiang,482,447,13,0,1,0
2020/3/14,China,Henan,1273,1250,22,0,1,0
2020/3/14,China,Hong Kong,140,78,4,6,1,0
2020/3/14,China,Hongkong,56,1,1,0,0,0
2020/3/14,China,Hubei,67790,52960,3075,4,1407,13
2020/3/14,China,Hunan,1018,1014,4,0,9,0
2020/3/14,China,Jiangsu,631,630,0,0,0,0
2020/3/14,China,Jiangxi,935,934,1,0,0,0
2020/3/14,China,Jilin,93,92,1,0,0,0
2020/3/14,China,Hebei,318,310,6,0,0,0
2020/3/15,China,Tianjin,136,133,3,0,1,0
2020/3/15,China,Taiwan,59,20,1,6,0,0
2020/3/15,China,Sichuan,539,516,3,0,5,0
2020/3/15,China,Shaanxi,245,232,2,0,0,0
2020/3/15,China,Shanghai,353,324,3,1,0,0
2020/3/15,China,Shandong,760,741,7,0,0,0
2020/3/15,China,Xinjiang,76,73,3,0,0,0
2020/3/15,China,Shanxi,133,133,0,0,0,0
2020/3/15,China,Xizang,1,1,0,0,0,0
2020/3/15,Iran,Iran,13938,4590,724,1209,1061,210
2020/3/15,China,Zhejiang,1231,1211,1,4,0,0
2020/3/15,France,France,4500,36,91,839,24,12
2020/3/15,Germany,Germany,4866,14,9,1749,0,2
2020/3/15,Italy,Italy,21270,1966,1441,3610,527,175
2020/3/15,Korea,Korea,8162,834,75,76,324,3
2020/3/15,Spain,Spain,7753,571,288,2521,382,168
2020/3/15,United States of America,United States of America,2885,10,60,801,0,19
2020/3/15,else,else,15349,998,153,2745,71,54
2020/3/15,China,Qinghai,18,18,0,0,0,0
2020/3/15,China,Yunnan,174,172,2,0,2,0
2020/3/15,China,Ningxia,75,73,0,0,0,0
2020/3/15,China,Neimenggu,75,71,1,0,0,0
2020/3/15,China,Macau,10,10,0,0,0,0
2020/3/15,China,Beijing,442,353,8,5,4,0
2020/3/15,China,Chongqing,576,570,6,0,4,0
2020/3/15,China,Fujian,296,295,1,0,0,0
2020/3/15,China,Gansu,133,91,2,4,2,0
2020/3/15,China,Guangdong,1360,1304,8,4,5,0
2020/3/15,China,Guangxi,252,243,2,0,0,0
2020/3/15,China,Guizhou,146,143,2,0,0,0
2020/3/15,China,Hainan,168,160,6,0,0,0
2020/3/15,China,Hebei,318,310,6,0,0,0
2020/3/15,China,Anhui,990,984,6,0,0,0
2020/3/15,China,Henan,1273,1250,22,0,0,0
2020/3/15,China,Hong Kong,145,81,4,5,3,0
2020/3/15,China,Hongkong,56,1,1,0,0,0
2020/3/15,China,Hubei,67794,54288,3085,4,1328,10
2020/3/15,China,Hunan,1018,1014,4,0,0,0
2020/3/15,China,Jiangsu,631,631,0,0,1,0
2020/3/15,China,Jiangxi,935,934,1,0,0,0
2020/3/15,China,Jilin,93,92,1,0,0,0
2020/3/15,China,Liaoning,125,114,1,0,1,0
2020/3/15,China,Heilongjiang,482,453,13,0,6,0
2020/3/16,China,Tianjin,136,133,3,0,0,0
2020/3/16,China,Taiwan,67,20,1,8,0,0
2020/3/16,China,Sichuan,539,516,3,0,0,0
2020/3/16,China,Shaanxi,245,233,2,0,1,0
2020/3/16,China,Shanghai,355,325,3,2,1,0
2020/3/16,China,Shandong,760,746,7,0,5,0
2020/3/16,China,Xinjiang,76,73,3,0,0,0
2020/3/16,China,Shanxi,133,133,0,0,0,0
2020/3/16,China,Xizang,1,1,0,0,0,0
2020/3/16,Iran,Iran,14991,4996,853,1053,406,129
2020/3/16,China,Zhejiang,1231,1216,1,0,5,0
2020/3/16,France,France,5423,36,127,923,0,36
2020/3/16,Germany,Germany,6671,14,13,1805,0,4
2020/3/16,Italy,Italy,24938,2335,1809,3668,369,368
2020/3/16,Korea,Korea,8236,1137,75,74,303,0
2020/3/16,Spain,Spain,9191,571,309,1438,0,21
2020/3/16,United States of America,United States of America,3700,10,66,815,0,6
2020/3/16,else,else,17878,1082,183,2529,84,30
2020/3/16,China,Qinghai,18,18,0,0,0,0
2020/3/16,China,Yunnan,175,172,2,1,0,0
2020/3/16,China,Ningxia,75,75,0,0,2,0
2020/3/16,China,Neimenggu,75,73,1,0,2,0
2020/3/16,China,Macau,11,10,0,1,0,0
2020/3/16,China,Beijing,452,360,8,10,7,0
2020/3/16,China,Chongqing,576,570,6,0,0,0
2020/3/16,China,Fujian,296,295,1,0,0,0
2020/3/16,China,Gansu,133,91,2,0,0,0
2020/3/16,China,Guangdong,1361,1306,8,1,2,0
2020/3/16,China,Guangxi,252,248,2,0,5,0
2020/3/16,China,Guizhou,146,144,2,0,1,0
2020/3/16,China,Hainan,168,161,6,0,1,0
2020/3/16,China,Hebei,318,310,6,0,0,0
2020/3/16,China,Anhui,990,984,6,0,0,0
2020/3/16,China,Henan,1273,1250,22,0,0,0
2020/3/16,China,Hong Kong,155,84,4,10,3,0
2020/3/16,China,Hongkong,56,1,1,0,0,0
2020/3/16,China,Hubei,67798,55142,3099,4,854,14
2020/3/16,China,Hunan,1018,1014,4,0,0,0
2020/3/16,China,Jiangsu,631,631,0,0,0,0
2020/3/16,China,Jiangxi,935,934,1,0,0,0
2020/3/16,China,Jilin,93,92,1,0,0,0
2020/3/16,China,Liaoning,125,115,1,0,1,0
2020/3/16,China,Heilongjiang,482,455,13,0,2,0
2020/3/17,China,Tianjin,136,133,3,0,0,0
2020/3/17,China,Taiwan,77,22,1,10,2,0
2020/3/17,China,Sichuan,540,520,3,1,4,0
2020/3/17,China,Shaanxi,246,236,3,1,3,1
2020/3/17,China,Shanghai,358,325,3,3,0,0
2020/3/17,China,Shandong,761,746,7,1,0,0
2020/3/17,China,Xinjiang,76,73,3,0,0,0
2020/3/17,China,Shanxi,133,133,0,0,0,0
2020/3/17,China,Xizang,1,1,0,0,0,0
2020/3/17,Iran,Iran,16169,5389,988,1178,393,135
2020/3/17,China,Zhejiang,1232,1216,1,1,0,0
2020/3/17,France,France,6633,36,148,1210,0,21
2020/3/17,Germany,Germany,7840,135,17,1169,121,4
2020/3/17,Italy,Italy,29022,2749,2158,4084,414,349
2020/3/17,Korea,Korea,8320,1401,81,84,264,6
2020/3/17,Spain,Spain,11178,1028,491,1987,457,182
2020/3/17,United States of America,United States of America,4661,48,90,961,38,24
2020/3/17,else,else,22999,1159,249,5121,77,66
2020/3/17,China,Qinghai,18,18,0,0,0,0
2020/3/17,China,Yunnan,176,172,2,1,0,0
2020/3/17,China,Ningxia,75,75,0,0,0,0
2020/3/17,China,Neimenggu,75,73,1,0,0,0
2020/3/17,China,Macau,12,10,0,1,0,0
2020/3/17,China,Beijing,456,369,8,4,9,0
2020/3/17,China,Chongqing,576,570,6,0,0,0
2020/3/17,China,Fujian,296,295,1,0,0,0
2020/3/17,China,Gansu,133,91,2,0,0,0
2020/3/17,China,Guangdong,1364,1307,8,3,1,0
2020/3/17,China,Guangxi,253,248,2,1,0,0
2020/3/17,China,Guizhou,147,144,2,1,0,0
2020/3/17,China,Hainan,168,161,6,0,0,0
2020/3/17,China,Hebei,318,310,6,0,0,0
2020/3/17,China,Anhui,990,984,6,0,0,0
2020/3/17,China,Henan,1273,1250,22,0,0,0
2020/3/17,China,Hong Kong,162,88,4,7,4,0
2020/3/17,China,Hongkong,56,1,1,0,0,0
2020/3/17,China,Hubei,67799,56003,3111,1,861,12
2020/3/17,China,Hunan,1018,1014,4,0,0,0
2020/3/17,China,Jiangsu,631,631,0,0,0,0
2020/3/17,China,Jiangxi,935,934,1,0,0,0
2020/3/17,China,Jilin,93,92,1,0,0,0
2020/3/17,China,Liaoning,125,120,1,0,5,0
2020/3/17,China,Heilongjiang,482,456,13,0,1,0
2020/3/18,China,Tianjin,136,133,3,0,0,0
2020/3/18,China,Taiwan,100,22,1,23,0,0
2020/3/18,China,Sichuan,540,525,3,0,5,0
2020/3/18,China,Shaanxi,246,237,3,0,1,0
2020/3/18,China,Shanghai,361,326,3,3,1,0
2020/3/18,China,Shandong,761,746,7,0,0,0
2020/3/18,China,Xinjiang,76,73,3,0,0,0
2020/3/18,China,Shanxi,133,133,0,0,0,0
2020/3/18,else,else,26759,1241,315,3760,82,66
2020/3/18,Germany,Germany,11312,135,26,3472,0,9
2020/3/18,China,Yunnan,176,172,2,0,0,0
2020/3/18,China,Zhejiang,1232,1216,1,0,0,0
2020/3/18,France,France,7730,602,175,1097,566,27
2020/3/18,Iran,Iran,17361,5710,1135,1192,321,147
2020/3/18,Italy,Italy,31506,2941,2503,2484,192,345
2020/3/18,Korea,Korea,8413,1540,84,93,139,3
2020/3/18,Spain,Spain,13716,1081,598,2538,53,107
2020/3/18,United States of America,United States of America,6420,74,108,1759,26,18
2020/3/18,China,Qinghai,18,18,0,0,0,0
2020/3/18,China,Xizang,1,1,0,0,0,0
2020/3/18,China,Ningxia,75,75,0,0,0,0
2020/3/18,China,Heilongjiang,482,463,13,0,7,0
2020/3/18,China,Macau,15,10,0,3,0,0
2020/3/18,China,Anhui,990,984,6,0,0,0
2020/3/18,China,Beijing,469,378,8,13,9,0
2020/3/18,China,Chongqing,576,570,6,0,0,0
2020/3/18,China,Fujian,296,295,1,0,0,0
2020/3/18,China,Gansu,133,91,2,0,0,0
2020/3/18,China,Guangdong,1370,1313,8,6,6,0
2020/3/18,China,Guangxi,253,250,2,0,2,0
2020/3/18,China,Guizhou,146,144,2,-1,0,0
2020/3/18,China,Hainan,168,161,6,0,0,0
2020/3/18,China,Neimenggu,75,73,1,0,0,0
2020/3/18,China,Henan,1273,1250,22,0,0,0
2020/3/18,China,Hong Kong,181,92,4,19,4,0
2020/3/18,China,Hongkong,56,1,1,0,0,0
2020/3/18,China,Hubei,67800,56927,3122,1,924,11
2020/3/18,China,Hunan,1018,1014,4,0,0,0
2020/3/18,China,Jiangsu,631,631,0,0,0,0
2020/3/18,China,Jiangxi,935,934,1,0,0,0
2020/3/18,China,Jilin,93,92,1,0,0,0
2020/3/18,China,Liaoning,125,122,1,0,2,0
2020/3/18,China,Hebei,318,310,6,0,0,0
2020/3/19,China,Tianjin,136,133,3,0,0,0
2020/3/19,China,Taiwan,108,26,1,8,4,0
2020/3/19,China,Sichuan,540,536,3,0,11,0
2020/3/19,China,Shaanxi,246,237,3,0,0,0
2020/3/19,China,Shanghai,363,326,3,2,0,0
2020/3/19,China,Shandong,761,747,7,0,1,0
2020/3/19,China,Xinjiang,76,73,3,0,0,0
2020/3/19,China,Shanxi,133,133,0,0,0,0
2020/3/19,China,Xizang,1,1,0,0,0,0
2020/3/19,Iran,Iran,18407,5979,1284,1046,269,149
2020/3/19,China,Zhejiang,1234,1217,1,2,1,0
2020/3/19,France,France,9134,602,264,1404,0,89
2020/3/19,Germany,Germany,13979,135,28,2667,0,2
2020/3/19,Italy,Italy,37178,4025,2978,5672,1084,475
2020/3/19,Korea,Korea,8565,1947,91,152,407,7
2020/3/19,Spain,Spain,17147,1081,767,3431,0,169
2020/3/19,United States of America,United States of America,10259,106,153,3839,32,45
2020/3/19,else,else,32220,1338,432,5461,97,117
2020/3/19,China,Qinghai,18,18,0,0,0,0
2020/3/19,China,Yunnan,176,172,2,0,0,0
2020/3/19,China,Ningxia,75,75,0,0,0,0
2020/3/19,China,Neimenggu,75,74,1,0,1,0
2020/3/19,China,Macau,17,10,0,2,0,0
2020/3/19,China,Beijing,480,380,8,11,2,0
2020/3/19,China,Chongqing,576,570,6,0,0,0
2020/3/19,China,Fujian,296,295,1,0,0,0
2020/3/19,China,Gansu,134,91,2,1,0,0
2020/3/19,China,Guangdong,1378,1318,8,8,5,0
2020/3/19,China,Guangxi,253,250,2,0,0,0
2020/3/19,China,Guizhou,146,144,2,0,0,0
2020/3/19,China,Hainan,168,161,6,0,0,0
2020/3/19,China,Hebei,318,310,6,0,0,0
2020/3/19,China,Anhui,990,984,6,0,0,0
2020/3/19,China,Henan,1273,1250,22,0,0,0
2020/3/19,China,Hong Kong,208,95,4,27,3,0
2020/3/19,China,Hongkong,56,1,1,0,0,0
2020/3/19,China,Hubei,67800,57682,3130,0,755,8
2020/3/19,China,Hunan,1018,1014,4,0,0,0
2020/3/19,China,Jiangsu,631,631,0,0,0,0
2020/3/19,China,Jiangxi,935,934,1,0,0,0
2020/3/19,China,Jilin,93,92,1,0,0,0
2020/3/19,China,Liaoning,125,122,1,0,0,0
2020/3/19,China,Heilongjiang,483,460,13,1,-3,0
2020/3/20,China,Tianjin,137,133,3,1,0,0
2020/3/20,China,Taiwan,135,26,2,27,0,1
2020/3/20,China,Sichuan,541,536,3,1,0,0
2020/3/20,China,Shaanxi,247,237,3,1,0,0
2020/3/20,China,Shanghai,371,326,3,8,0,0
2020/3/20,China,Shandong,762,748,7,1,1,0
2020/3/20,China,Xinjiang,76,73,3,0,0,0
2020/3/20,China,Shanxi,133,133,0,0,0,0
2020/3/20,else,else,38736,1439,585,6516,101,153
2020/3/20,Germany,Germany,15439,135,44,1460,0,16
2020/3/20,China,Yunnan,176,172,2,0,0,0
2020/3/20,China,Zhejiang,1234,1219,1,0,2,0
2020/3/20,France,France,10995,1300,372,1861,698,108
2020/3/20,Iran,Iran,19644,6745,1433,1237,766,149
2020/3/20,Italy,Italy,41035,4440,3405,3857,415,427
2020/3/20,Korea,Korea,8652,2233,100,87,286,9
2020/3/20,Spain,Spain,19980,1588,1002,2833,507,235
2020/3/20,United States of America,United States of America,14250,121,208,3991,15,55
2020/3/20,China,Qinghai,18,18,0,0,0,0
2020/3/20,China,Xizang,1,1,0,0,0,0
2020/3/20,China,Ningxia,75,75,0,0,0,0
2020/3/20,China,Heilongjiang,484,463,13,1,3,0
2020/3/20,China,Macau,17,10,0,0,0,0
2020/3/20,China,Anhui,990,984,6,0,0,0
2020/3/20,China,Beijing,491,390,8,11,10,0
2020/3/20,China,Chongqing,576,570,6,0,0,0
2020/3/20,China,Fujian,299,295,1,3,0,0
2020/3/20,China,Gansu,134,98,2,0,7,0
2020/3/20,China,Neimenggu,75,74,1,0,0,0
2020/3/20,China,Guangxi,254,250,2,1,0,0
2020/3/20,China,Guizhou,146,144,2,0,0,0
2020/3/20,China,Hainan,168,161,6,0,0,0
2020/3/20,China,Guangdong,1395,1323,8,17,5,0
2020/3/20,China,Henan,1273,1250,22,0,0,0
2020/3/20,China,Hebei,318,310,6,0,0,0
2020/3/20,China,Jilin,93,92,1,0,0,0
2020/3/20,China,Jiangxi,935,934,1,0,0,0
2020/3/20,China,Jiangsu,631,631,0,0,0,0
2020/3/20,China,Liaoning,126,122,2,1,0,1
2020/3/20,China,Hubei,67800,58382,3133,0,700,3
2020/3/20,China,Hongkong,56,1,1,0,0,0
2020/3/20,China,Hong Kong,256,98,4,48,3,0
2020/3/20,China,Hunan,1018,1014,4,0,0,0
2020/3/21,China,Qinghai,18,18,0,0,0,0
2020/3/21,China,Shaanxi,248,239,3,1,2,0
2020/3/21,China,Shandong,764,749,7,2,1,0
2020/3/21,China,Shanghai,380,326,3,9,0,0
2020/3/21,China,Shanxi,133,133,0,0,0,0
2020/3/21,China,Sichuan,542,536,3,1,0,0
2020/3/21,China,Taiwan,135,28,2,0,2,0
2020/3/21,China,Tianjin,137,133,3,0,0,0
2020/3/21,Spain,Spain,19980,1588,1002,0,0,0
2020/3/21,China,Xizang,1,1,0,0,0,0
2020/3/21,China,Yunnan,176,172,2,0,0,0
2020/3/21,China,Zhejiang,1234,1219,1,0,0,0
2020/3/21,France,France,12612,1587,450,1617,287,78
2020/3/21,Germany,Germany,19848,180,68,4409,45,24
2020/3/21,Iran,Iran,19644,6745,1433,0,0,0
2020/3/21,Italy,Italy,47021,5129,4032,5986,689,627
2020/3/21,Korea,Korea,8799,2612,102,147,379,2
2020/3/21,China,Ningxia,75,75,0,0,0,0
2020/3/21,China,Xinjiang,76,73,3,0,0,0
2020/3/21,China,Neimenggu,75,74,1,0,0,0
2020/3/21,China,Heilongjiang,484,463,13,0,0,0
2020/3/21,China,Liaoning,126,122,2,0,0,0
2020/3/21,United States of America,United States of America,19101,121,244,4851,0,36
2020/3/21,China,Anhui,990,984,6,0,0,0
